comparison,cell_index,cell_key,seed,baseline_step,followup_step,baseline_learning_rate,followup_learning_rate,baseline_full_gate_pass,followup_full_gate_pass,gate_transition,baseline_check_base_accuracy,baseline_check_population_risk,baseline_check_value_flip_effect,baseline_check_donor_accuracy,baseline_check_natural_swap_mse,followup_check_base_accuracy,followup_check_population_risk,followup_check_value_flip_effect,followup_check_donor_accuracy,followup_check_natural_swap_mse,baseline_base_mse,followup_base_mse,delta_base_mse,baseline_donor_mse,followup_donor_mse,delta_donor_mse,baseline_swap_mse,followup_swap_mse,delta_swap_mse,baseline_walsh_distractor_direct,followup_walsh_distractor_direct,delta_walsh_distractor_direct,baseline_walsh_interaction,followup_walsh_interaction,delta_walsh_interaction,baseline_walsh_distractor_only_interaction,followup_walsh_distractor_only_interaction,delta_walsh_distractor_only_interaction,baseline_walsh_target_interaction,followup_walsh_target_interaction,delta_walsh_target_interaction,baseline_walsh_leakage,followup_walsh_leakage,delta_walsh_leakage,baseline_walsh_total_error,followup_walsh_total_error,delta_walsh_total_error
baseline_eval_b256_to_b2048,14,C128-d32-L2-H1-m4-ffn64,1,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00011562625877559185,0.0001280323340324685,1.2406075256876647e-05,0.00011905695282621309,0.0001275514077860862,8.49445495987311e-06,3.813552393694408e-05,3.2863961678231135e-05,-5.271562258712947e-06,9.275562661059666e-06,1.0959638530039228e-05,1.684075868979562e-06,2.4003424186958e-05,2.5407471184735186e-05,1.4040469977771863e-06,8.417636081503588e-07,6.212047196640924e-07,-2.2055888848626637e-07,2.3161659555626102e-05,2.4786266294540837e-05,1.6246067389147356e-06,3.3278986848017666e-05,3.6367109714774415e-05,3.0881228667567484e-06,0.00012258060451131314,0.00013482954818755388,1.2248943676240742e-05
baseline_eval_b256_to_b2048,14,C128-d32-L2-H1-m4-ffn64,2,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.000257520325249061,0.0002025373833021149,-5.4982941946946084e-05,0.0001800249156076461,0.00020945246797055006,2.9427552362903953e-05,6.037051207385957e-05,2.383585524512455e-05,-3.6534656828735024e-05,1.6548361600143835e-05,2.734885856625624e-05,1.0800496966112405e-05,2.2282805730355904e-05,3.7359284760896116e-05,1.5076479030540213e-05,1.5430052826559404e-06,2.9323146009119228e-06,1.3893093182559824e-06,2.0739802494063042e-05,3.44269719789736e-05,1.3687169484910555e-05,3.883116733049974e-05,6.470814332715236e-05,2.5876975996652618e-05,0.00016463316569570452,0.00020874899928458035,4.411583358887583e-05
baseline_eval_b256_to_b2048,14,C128-d32-L2-H1-m4-ffn64,3,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00010525943071115762,8.843641262501478e-05,-1.6823018086142838e-05,0.00011684481432894245,8.810688450466841e-05,-2.8737929824274033e-05,2.9218845156719908e-05,3.7330566556192935e-05,8.111721399473026e-06,2.3493354092352092e-05,2.694539216463454e-05,3.4520380722824484e-06,1.060796421370469e-05,2.2558841010322794e-05,1.1950876796618104e-05,1.0355086743629727e-07,2.5428066692256834e-06,2.439255801789386e-06,1.0504413694434334e-05,2.001603388634976e-05,9.511620191915426e-06,3.410131830605678e-05,4.9504233174957335e-05,1.5402914868900552e-05,0.00011065608123317361,0.00012185437662992626,1.1198295396752656e-05
baseline_eval_b256_to_b2048,14,C128-d32-L2-H1-m4-ffn64,4,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00012975538265891373,0.001797393779270351,0.0016676383966114372,0.00011014811752829701,9.773901547305286e-05,-1.2409102055244148e-05,3.852313966490328e-05,0.0017551352502778172,0.001716612110612914,6.64262734062504e-06,0.00012827907630708069,0.00012163644896645565,1.3749699064646848e-05,0.00014226377243176103,0.00012851407336711418,6.79224058330874e-07,6.133034730737563e-06,5.453810672406689e-06,1.3070475688437e-05,0.00013613072223961353,0.00012306024655117653,2.0392326405271888e-05,0.0002705428487388417,0.0002501505223335698,0.00011573055235203356,0.0005771421128883958,0.00046141156053636223
baseline_eval_b256_to_b2048,14,C128-d32-L2-H1-m4-ffn64,5,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00031923240749165416,0.00023999846598599106,-7.92339415056631e-05,0.0003092194383498281,0.0002078093239106238,-0.00010141011443920434,2.5659066523076035e-05,8.211193198803812e-05,5.645286546496209e-05,0.0002675928990356624,0.0003433490637689829,7.575616473332047e-05,0.0002863061090465635,0.00040900506428442895,0.00012269895523786545,1.4145460227155127e-05,4.080661528860219e-05,2.666115506144706e-05,0.00027216062881052494,0.00036819843808189034,9.60378092713654e-05,0.0005538990080822259,0.0007523541280534118,0.00019845511997118592,0.0012107002548873425,0.0014681812608614564,0.00025748100597411394
baseline_eval_b256_to_b2048,14,C128-d32-L2-H1-m4-ffn64,6,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0001132948455051519,0.0001143368863267824,1.0420408216305077e-06,0.00011897510557901114,0.00011876830831170082,-2.0679726731032133e-07,2.0412306184880435e-05,2.2665713913738728e-05,2.253407728858292e-06,1.3416385627351701e-05,1.1969728802796453e-05,-1.446656824555248e-06,1.5791361875017174e-05,1.6554124158574268e-05,7.627622835570946e-07,5.970387633169594e-07,1.4373181329574436e-06,8.402793696404842e-07,1.5194322259048931e-05,1.5116805116122123e-05,-7.751714292680845e-08,2.9207747502368875e-05,2.852385296137072e-05,-6.838945409981534e-07,0.00012756348587572575,0.00012430379865691066,-3.2596872188150883e-06
baseline_eval_b256_to_b2048,14,C128-d32-L2-H1-m4-ffn64,7,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,6.637210753979161e-05,6.334799400065094e-05,-3.0241135391406715e-06,6.238927744561806e-05,6.277587090153247e-05,3.8659345591440797e-07,1.043540942191612e-05,1.3162061804905534e-05,2.726652382989414e-06,4.214092768961564e-06,5.768013579654507e-06,1.5539208106929436e-06,9.22461913432926e-06,1.0204011232417542e-05,9.79392098088283e-07,6.01322028614959e-07,6.509476406790782e-07,4.9625612064119196e-08,8.623296707810368e-06,9.553063136991113e-06,9.29766429180745e-07,1.3438711903290823e-05,1.597202481207205e-05,2.5333129087812267e-06,5.979331399430521e-05,6.850363570265472e-05,8.710321708349511e-06
baseline_eval_b256_to_b2048,14,C128-d32-L2-H1-m4-ffn64,8,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,6.203941302374005e-05,7.186348375398666e-05,9.824070730246603e-06,6.139521428849548e-05,7.252575596794486e-05,1.113054167944938e-05,1.3694385415874422e-05,1.682604488451034e-05,3.1316594686359167e-06,7.236691999423783e-06,1.3476432286552154e-05,6.23974028712837e-06,9.152679922408424e-06,1.6838108422234654e-05,7.68542849982623e-06,5.745059752371162e-07,2.553995273046894e-06,1.9794892978097778e-06,8.578173947171308e-06,1.4284111784945708e-05,5.7059378377744e-06,1.6389371921832208e-05,3.0314540708786808e-05,1.39251687869546e-05,7.552119495812804e-05,9.193290316034108e-05,1.641170820221305e-05
baseline_eval_b256_to_b2048,14,C128-d32-L2-H1-m4-ffn64,9,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00010866115189855918,0.0015317813958972692,0.00142312024399871,0.00011212720710318536,0.001377398381009698,0.0012652711739065126,1.1526242815307342e-05,2.103922815877013e-05,9.512985343462788e-06,0.00020112910715397447,0.00011766730312956497,-8.34618040244095e-05,0.00026578427059575915,0.00011493460624478757,-0.00015084966435097158,5.203181353863329e-05,4.666473614634015e-06,-4.736533992399927e-05,0.0002137524716090411,0.00011026812717318535,-0.00010348434443585575,0.0004669133777497336,0.00023260190937435254,-0.00023431146837538108,0.0007958821952342987,0.0005052288761362433,-0.00029065331909805536
baseline_eval_b256_to_b2048,15,C128-d32-L2-H4-m4-ffn64,0,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00013601472892332822,0.0005646872450597584,0.0004286725161364302,0.00013860205945093185,0.00018212207942269742,4.352001997176558e-05,4.4136315409559757e-05,0.0004773696418851614,0.00043323332647560164,2.0458573999349028e-05,5.9077676269225776e-05,3.861910226987675e-05,2.7715263058780693e-05,0.00010894211300183088,8.122684994305018e-05,2.3034756395645672e-06,2.661040889506694e-05,2.4306933255502372e-05,2.5411785827600397e-05,8.233169501181692e-05,5.691990918421652e-05,4.817383705812972e-05,0.00016801978927105665,0.00011984595221292693,0.00015419635747093707,0.0003105906362179667,0.0001563942787470296
baseline_eval_b256_to_b2048,15,C128-d32-L2-H4-m4-ffn64,1,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0002108263724949211,0.00037195417098701,0.00016112779849208891,0.00024657484027557075,0.0011135215172544122,0.0008669466769788414,8.42657609609887e-05,0.0009946894133463502,0.0009104236523853615,3.4556331229396164e-05,0.00010923460649792105,7.467827526852489e-05,3.816777461906895e-05,0.00019443601195234805,0.0001562682373332791,5.073732154414756e-06,4.890537456958555e-05,4.383164241517079e-05,3.309404200990684e-05,0.00014553064829669893,0.00011243660628679208,7.272410584846511e-05,0.0003036706184502691,0.000230946512601804,0.00023424871324095875,0.0005453394260257483,0.0003110907127847895
baseline_eval_b256_to_b2048,15,C128-d32-L2-H4-m4-ffn64,2,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0002138212730642408,0.00020888863946311176,-4.932633601129055e-06,0.00025396194541826844,0.00021814188221469522,-3.582006320357323e-05,0.00014269494567997754,9.919193689711392e-05,-4.350300878286362e-05,0.0001581138203619048,4.240451380610466e-05,-0.00011570930655580014,0.00014132866635918617,4.281965084373951e-05,-9.850901551544666e-05,1.342187897535041e-05,5.230386705079582e-06,-8.191492270270828e-06,0.00012790678010787815,3.7589263229165226e-05,-9.031751687871292e-05,0.00029944248672109097,8.522416464984417e-05,-0.0002142183220712468,0.0006081481697037816,0.0002168082573916763,-0.0003913399123121053
baseline_eval_b256_to_b2048,15,C128-d32-L2-H4-m4-ffn64,3,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0004274995590094477,0.0004465701640583575,1.9070605048909783e-05,0.0003435401595197618,0.000359836412826553,1.6296253306791186e-05,0.00010057413601316512,0.00018704627291299403,8.647213689982891e-05,0.0015446285251528025,0.0001435469021089375,-0.001401081623043865,0.0017440163064748049,0.00020205858163535595,-0.001541957724839449,0.00010776191629702225,4.375728531158529e-05,-6.400463098543696e-05,0.0016362546011805534,0.00015830130723770708,-0.0014779532939428464,0.0032886448316276073,0.00034560548374429345,-0.002943039347883314,0.006272103171795607,0.0006470041116699576,-0.005625099060125649
baseline_eval_b256_to_b2048,15,C128-d32-L2-H4-m4-ffn64,4,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00016196999058593065,0.00018345678108744323,2.1486790501512587e-05,0.00017113912326749414,0.00018947878561448306,1.8339662346988916e-05,5.360120121622458e-05,6.072410542401485e-05,7.1229042077902704e-06,2.5626995920902118e-05,2.206667522841599e-05,-3.5603206924861297e-06,3.866349288728088e-05,2.4600225515314378e-05,-1.4063267371966504e-05,4.998789336241316e-06,2.8046547413396183e-06,-2.1941345949016977e-06,3.366470627952367e-05,2.179557122872211e-05,-1.186913505080156e-05,6.4290488808183e-05,4.6666900743730366e-05,-1.7623588064452633e-05,0.00019146781414747238,0.00016725892783142626,-2.420888631604612e-05
baseline_eval_b256_to_b2048,15,C128-d32-L2-H4-m4-ffn64,5,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00032360749901272357,0.00035417149774730206,3.056399873457849e-05,0.0003022443561349064,0.0004655165830627084,0.00016327222692780197,0.00011839701619464904,0.00025627927971072495,0.0001378822635160759,0.0001110888842958957,6.2126899138093e-05,-4.89619851578027e-05,0.00020836555631831288,9.699356451164931e-05,-0.00011137199180666357,5.023503035772592e-05,1.2531763786682859e-05,-3.770326657104306e-05,0.0001581305405125022,8.446180436294526e-05,-7.366873614955693e-05,0.0003194544406142086,0.0001591204636497423,-0.00016033397696446627,0.0005809303256683052,0.000398109172238037,-0.00018282115343026817
baseline_eval_b256_to_b2048,15,C128-d32-L2-H4-m4-ffn64,6,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00021478210692293942,0.00022397824795916677,9.196141036227345e-06,0.00017552061763126403,0.00021145967184565961,3.593905421439558e-05,7.380252645816654e-05,7.484050001949072e-05,1.0379735613241792e-06,3.203284359187819e-05,3.2947220461210236e-05,9.143768693320453e-07,4.08203195547685e-05,5.29405806446448e-05,1.2120261089876294e-05,3.721041139215231e-06,8.247770892921835e-06,4.526729753706604e-06,3.709927841555327e-05,4.469280975172296e-05,7.59353133616969e-06,7.28531631466467e-05,8.588780110585503e-05,1.303463795920834e-05,0.00023096022778190672,0.0002502766437828541,1.9316416000947356e-05
baseline_eval_b256_to_b2048,15,C128-d32-L2-H4-m4-ffn64,7,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00018584616191219538,0.0001540303637739271,-3.181579813826829e-05,0.00019380805315449834,0.00014833980822004378,-4.546824493445456e-05,3.625832687248476e-05,5.0278751587029546e-05,1.4020424714544788e-05,2.8556749384733848e-05,0.00019930201233364642,0.00017074526294891257,4.657983663491905e-05,0.00017471786122769117,0.00012813802459277213,6.170075266709318e-06,1.7967860912904143e-05,1.1797785646194825e-05,4.040976273245178e-05,0.00015675001486670226,0.00011634025213425048,7.51365860196529e-05,0.0003740198735613376,0.0002988832875416847,0.0001972852332983166,0.0007498118793591857,0.0005525266460608691
baseline_eval_b256_to_b2048,15,C128-d32-L2-H4-m4-ffn64,8,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.000167293575941585,0.00017270076205022633,5.4071861086413264e-06,0.00016924698138609529,0.00016110875003505498,-8.138231351040304e-06,5.342083750292659e-05,6.736679642926902e-05,1.3945958926342428e-05,1.9967548723798245e-05,4.164246274740435e-05,2.1674914023606107e-05,2.8364698664518073e-05,7.486144750146195e-05,4.649674883694388e-05,3.119726898148656e-06,1.7995871530729346e-05,1.487614463258069e-05,2.5244971766369417e-05,5.6865574151743203e-05,3.1620602385373786e-05,4.833224738831632e-05,0.0001165039102488663,6.817166286054999e-05,0.0001620343537069857,0.00025198576622642577,8.995141251944005e-05
baseline_eval_b256_to_b2048,15,C128-d32-L2-H4-m4-ffn64,9,800,800,0.003,0.003,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00013951709843240678,0.00018567316874396056,4.6156070311553776e-05,0.0001413573045283556,0.000179571274202317,3.82139696739614e-05,6.182841025292873e-05,6.39099016552791e-05,2.081491402350366e-06,3.261091114836745e-05,6.736977957189083e-05,3.475886842352338e-05,4.8063971917144954e-05,0.0001234617957379669,7.539782382082194e-05,9.557720659358893e-06,2.951846909127198e-05,1.996074843191309e-05,3.850625216728076e-05,9.39433230087161e-05,5.543707084143534e-05,8.06748830655124e-05,0.00019083157530985773,0.00011015669224434532,0.0001905089884530753,0.0003392442886251956,0.00014873530017212033
low_lr_eval_b512_to_b2048,3,C32-d8-L2-H4-m4-ffnnone,0,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.0312422476708889,0.016527511179447174,-0.014714736491441727,0.02553299441933632,0.017194433137774467,-0.008338561281561852,0.025233717635273933,0.016652265563607216,-0.008581452071666718,0.007693082559853792,0.006491122767329216,-0.0012019597925245762,0.008471067063510418,0.007491050288081169,-0.0009800167754292488,0.0019366026390343904,0.0016975074540823698,-0.00023909518495202065,0.006534464191645384,0.005793542601168156,-0.0007409215904772282,0.01616414962336421,0.013982173055410385,-0.002181976567953825,0.023754410445690155,0.020985495299100876,-0.002768915146589279
low_lr_eval_b512_to_b2048,3,C32-d8-L2-H4-m4-ffnnone,1,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.049669407308101654,0.033600956201553345,-0.01606845110654831,0.03281180188059807,0.035425815731287,0.0026140138506889343,0.02311764284968376,0.029481567442417145,0.006363924592733383,0.01440376602113247,0.013146406970918179,-0.0012573590502142906,0.014905191957950592,0.013185035437345505,-0.0017201565206050873,0.0031754267401993275,0.0030288593843579292,-0.00014656735584139824,0.011729765683412552,0.01015617698431015,-0.0015735886991024017,0.02930895797908306,0.026331442408263683,-0.002977515570819378,0.04299506917595863,0.03824031725525856,-0.004754751920700073
low_lr_eval_b512_to_b2048,3,C32-d8-L2-H4-m4-ffnnone,2,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.04161549732089043,0.04911135509610176,0.007495857775211334,0.042192161083221436,0.044558025896549225,0.0023658648133277893,0.034217145293951035,0.03483620285987854,0.0006190575659275055,0.0164304468780756,0.018456941470503807,0.0020264945924282074,0.011807654984295368,0.013047907501459122,0.0012402525171637535,0.00201483559794724,0.0023776742164045572,0.00036283861845731735,0.009792819619178772,0.010670233517885208,0.0008774138987064362,0.028238101862370968,0.03150484897196293,0.003266747109591961,0.04171232134103775,0.04710181802511215,0.005389496684074402
low_lr_eval_b512_to_b2048,3,C32-d8-L2-H4-m4-ffnnone,3,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.05279148742556572,0.041749339550733566,-0.011042147874832153,0.06955020129680634,0.04596778377890587,-0.023582417517900467,0.04867349565029144,0.037120163440704346,-0.011553332209587097,0.024853792041540146,0.017056189477443695,-0.007797602564096451,0.020648187026381493,0.016137849539518356,-0.004510337486863136,0.003990709315985441,0.0031509893015027046,-0.0008397200144827366,0.016657477244734764,0.012986861169338226,-0.0036706160753965378,0.04550197906792164,0.03319403901696205,-0.012307940050959587,0.06708943843841553,0.05073988437652588,-0.01634955406188965
low_lr_eval_b512_to_b2048,3,C32-d8-L2-H4-m4-ffnnone,4,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.024426542222499847,0.025031577795743942,0.0006050355732440948,0.02961522713303566,0.03073292225599289,0.0011176951229572296,0.014722444117069244,0.02791646495461464,0.013194020837545395,0.008069342002272606,0.008837368339300156,0.0007680263370275497,0.008121917955577374,0.01026416476815939,0.002142246812582016,0.0020351188722997904,0.0027154553681612015,0.0006803364958614111,0.0060867988504469395,0.007548710331320763,0.0014619114808738232,0.01619125995784998,0.019101533107459545,0.0029102731496095657,0.022244982421398163,0.02608344703912735,0.003838464617729187
low_lr_eval_b512_to_b2048,3,C32-d8-L2-H4-m4-ffnnone,5,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.04054860770702362,0.06262673437595367,0.022078126668930054,0.052993953227996826,0.06499584019184113,0.0120018869638443,0.0440451018512249,0.04926081746816635,0.005215715616941452,0.020069047808647156,0.021347971633076668,0.001278923824429512,0.015267610549926758,0.016331886872649193,0.001064276322722435,0.00352734187617898,0.0034213028848171234,-0.00010603899136185646,0.011740269139409065,0.01291058398783207,0.0011703148484230042,0.035336658358573914,0.03767985850572586,0.002343200147151947,0.0541577972471714,0.05925554037094116,0.00509774312376976
low_lr_eval_b512_to_b2048,3,C32-d8-L2-H4-m4-ffnnone,6,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.02167658694088459,0.030109211802482605,0.008432624861598015,0.03621239960193634,0.03594175726175308,-0.00027064234018325806,0.036450374871492386,0.0325753279030323,-0.003875046968460083,0.008905800059437752,0.009867193177342415,0.0009613931179046631,0.010774945840239525,0.011272531934082508,0.0004975860938429832,0.002546794945374131,0.0025906143710017204,4.3819425627589226e-05,0.008228152059018612,0.008681916631758213,0.00045376457273960114,0.019680745899677277,0.021139725111424923,0.0014589792117476463,0.02833886817097664,0.03083958849310875,0.0025007203221321106
low_lr_eval_b512_to_b2048,3,C32-d8-L2-H4-m4-ffnnone,7,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.039271559566259384,0.024143164977431297,-0.015128394588828087,0.02719462849199772,0.025606462731957436,-0.0015881657600402832,0.028435757383704185,0.017268795520067215,-0.01116696186363697,0.009387228637933731,0.007367300800979137,-0.0020199278369545937,0.010465257801115513,0.009126532822847366,-0.0013387249782681465,0.0024092760868370533,0.002184225246310234,-0.00022505084052681923,0.008055982179939747,0.00694230804219842,-0.0011136741377413273,0.019852486439049244,0.016493833623826504,-0.00335865281522274,0.02904020994901657,0.02443564310669899,-0.004604566842317581
low_lr_eval_b512_to_b2048,3,C32-d8-L2-H4-m4-ffnnone,8,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.08234521001577377,0.09033210575580597,0.007986895740032196,0.0619170144200325,0.0863567441701889,0.024439729750156403,0.049850717186927795,0.06572210043668747,0.015871383249759674,0.03173583373427391,0.03210719674825668,0.00037136301398277283,0.015281623229384422,0.01612411066889763,0.0008424874395132065,0.0024750451557338238,0.0027024911250919104,0.00022744596935808659,0.012806576676666737,0.013421619310975075,0.0006150426343083382,0.04701745696365833,0.04823130741715431,0.0012138504534959793,0.08231492340564728,0.08368968963623047,0.001374766230583191
low_lr_eval_b512_to_b2048,3,C32-d8-L2-H4-m4-ffnnone,9,1600,1600,0.001,0.001,False,False,fail_to_fail,True,True,True,True,False,True,True,True,True,False,0.0348692424595356,0.023767488077282906,-0.011101754382252693,0.02802804671227932,0.02559429593384266,-0.0024337507784366608,0.025239359587430954,0.02125401608645916,-0.003985343500971794,0.010081284679472446,0.010148532688617706,6.724800914525986e-05,0.005350732244551182,0.005603166297078133,0.00025243405252695084,0.0006179073243401945,0.000646436819806695,2.852949546650052e-05,0.004732825327664614,0.004956729710102081,0.00022390438243746758,0.015432016924023628,0.01575169898569584,0.0003196820616722107,0.026218246668577194,0.02535834163427353,-0.0008599050343036652
low_lr_eval_b512_to_b2048,6,C32-d8-L2-H1-m4-ffn16,0,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00036441723932512105,0.0003991331032011658,3.471586387604475e-05,0.00036846043076366186,0.0003588005783967674,-9.659852366894484e-06,0.00010655614460119978,0.0001951685408130288,8.861239621182904e-05,8.342006185557693e-05,6.868230411782861e-05,-1.4737757737748325e-05,0.00019050395349040627,0.0001118198997573927,-7.868405373301357e-05,5.00227470183745e-05,2.4888631742214784e-05,-2.513411527615972e-05,0.00014048120647203177,8.693127165315673e-05,-5.3549934818875045e-05,0.0002739240153459832,0.0001805022038752213,-9.34218114707619e-05,0.0005533361108973622,0.0004412363050505519,-0.00011209980584681034
low_lr_eval_b512_to_b2048,6,C32-d8-L2-H1-m4-ffn16,1,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0006031993543729186,0.0006814875523559749,7.828819798305631e-05,0.0006493694381788373,0.0005946994060650468,-5.467003211379051e-05,0.00019516845350153744,0.00024268662673421204,4.75181732326746e-05,8.109108603093773e-05,0.00019668461754918098,0.00011559353151824325,0.00010551040031714365,0.00023497961228713393,0.00012946921196999028,2.6113175408681855e-05,4.621624975698069e-05,2.0103074348298833e-05,7.939721399452537e-05,0.00018876336980611086,0.00010936615581158549,0.00018660148634808138,0.0004316642298363149,0.00024506274348823354,0.0006279706722125411,0.0009719772497192025,0.0003440065775066614
low_lr_eval_b512_to_b2048,6,C32-d8-L2-H1-m4-ffn16,2,1600,1600,0.001,0.001,True,False,pass_to_fail,True,True,True,True,True,True,True,True,True,False,0.0034296391531825066,0.0060519864782691,0.0026223473250865936,0.002717598108574748,0.004561997950077057,0.0018443998415023088,0.001292249420657754,0.004793071653693914,0.0035008222330361605,0.0018411867786198854,0.0015883076703175902,-0.0002528791083022952,0.002125748433172703,0.0013353631366044283,-0.0007903852965682745,0.000408954918384552,0.00019992937450297177,-0.00020902554388158023,0.0017167938640341163,0.001135433791205287,-0.0005813600728288293,0.003966935211792588,0.0029236708069220185,-0.0010432644048705697,0.006589561700820923,0.005298248957842588,-0.0012913127429783344
low_lr_eval_b512_to_b2048,6,C32-d8-L2-H1-m4-ffn16,3,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.0003571807756088674,0.0004917977494187653,0.0001346169738098979,0.00035693851532414556,0.000451640720712021,9.470220538787544e-05,9.76844021352008e-05,0.00019651843467727304,9.883403254207224e-05,0.00013195084466133267,5.888304804102518e-05,-7.306779662030749e-05,0.00021587611990980804,8.1820078776218e-05,-0.00013405604113359004,5.687664815923199e-05,1.5744044503662735e-05,-4.1132603655569255e-05,0.00015899947902653366,6.607602699659765e-05,-9.292345202993602e-05,0.0003478269645711407,0.00014070312681724317,-0.00020712383775389753,0.0007038374315015972,0.00048588126082904637,-0.0002179561706725508
low_lr_eval_b512_to_b2048,6,C32-d8-L2-H1-m4-ffn16,4,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.000918227422516793,0.0019597893115133047,0.0010415618889965117,0.0010301913134753704,0.0021240971982479095,0.0010939058847725391,0.0005703712813556194,0.0006383550353348255,6.798375397920609e-05,0.00047998828813433647,0.0004779874288942665,-2.0008592400699854e-06,0.0006414800300262868,0.0005561990546993911,-8.528097532689571e-05,0.0001591967884451151,0.00011454717605374753,-4.4649612391367555e-05,0.00048228324158117175,0.00044165184954181314,-4.0631392039358616e-05,0.0011214683181606233,0.0010341864835936576,-8.72818345669657e-05,0.0021128980442881584,0.002123874146491289,1.0976102203130722e-05
low_lr_eval_b512_to_b2048,6,C32-d8-L2-H1-m4-ffn16,5,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.004332751501351595,0.0018859213450923562,-0.0024468301562592387,0.003543687053024769,0.0014289671089500189,-0.00211471994407475,0.00047105876728892326,0.0012630604906007648,0.0007920017233118415,0.001044391538016498,0.0005451032193377614,-0.0004992883186787367,0.0018341123359277844,0.0008018933585844934,-0.001032218977343291,0.000470523489639163,0.00017062685219570994,-0.0002998966374434531,0.0013635889627039433,0.0006312665063887835,-0.0007323224563151598,0.0028785038739442825,0.0013469965779222548,-0.0015315072960220277,0.004191575571894646,0.0023577616084367037,-0.001833813963457942
low_lr_eval_b512_to_b2048,6,C32-d8-L2-H1-m4-ffn16,6,1600,1600,0.001,0.001,True,True,pass_to_pass,True,True,True,True,True,True,True,True,True,True,0.00022061502386350185,0.0003568271058611572,0.00013621208199765533,0.0002574780664872378,0.0004183645942248404,0.0001608865277376026,0.00011918567179236561,0.000265580543782562,0.0001463948719901964,7.037212344584987e-05,9.642521035857499e-05,2.605308691272512e-05,4.065870234626345e-05,8.460484241368249e-05,4.394614006741904e-05,3.976430889451876e-06,1.2606766176759265e-05,8.630335287307389e-06,3.668226781883277e-05,7.199806714197621e-05,3.531579932314344e-05,0.00011103082579211332,0.00018103005277225748,6.999922698014416e-05,0.00028371717780828476,0.00037816358963027596,9.44464118219912e-05
